neo,pha,moid,e,a,q,i,per,H,diameter,albedo,condition_code,data_arc,n_obs_used,class_AMO,class_APO,class_ATE,class_IEO
1,1,0.0167195,0.4563665089347919,1.747337951716794,0.9499114307625308,1.867585576891053,843.652876344336,18.88,0.7,0.209,0,13005,1297,0,1,0,0
1,0,0.0731015,0.4093917654679179,1.830093012368243,1.080868003064308,2.022777634142611,904.2909220359032,18.02,1.165,0.209,0,12327,742,1,0,0,0
1,0,0.272448,0.4623867606130541,1.342125943829392,0.7215446763273814,28.30430547557324,567.9215312975311,17.09,1.165,0.209,0,12403,1895,0,1,0,0
1,0,0.20084,0.4177364229364259,1.986505484220767,1.156669789098791,5.907560628314966,1022.664262119643,16.62,1.165,0.209,0,17007,1976,1,0,0,0
1,0,0.192109,0.6433140282714381,1.575015433276224,0.5617859103056119,39.57376334726865,721.9807985591831,16.99,1.165,0.209,0,12475,1001,0,1,0,0
1,0,0.100656,0.706136675396694,2.540218482782232,0.7464770485691524,9.540098665988994,1478.784992093634,15.92,1.859,0.154,0,16137,1010,0,1,0,0
1,0,0.220922,0.5950631852285327,1.686860936385938,0.6830720945425364,14.60636889690043,800.2346431131537,17.22,1.165,0.209,0,12820,808,0,1,0,0
1,1,0.022431,0.4303842862505558,1.506278431810615,0.8579998640411969,37.98278074873155,675.2371267007211,16.47,1.568,0.217,0,15282,3649,0,1,0,0
1,0,0.121552,0.4490435144655802,2.045539428905553,1.127003214771887,8.449304858262758,1068.587795279157,15.36,2.928,0.156,0,25599,5530,1,0,0,0
1,0,0.259094,0.4945951790362951,2.520585758412972,1.273916193954372,3.537572849973757,1461.674411175459,17.1,1.165,0.209,0,13035,619,1,0,0,0
1,0,0.084914,0.3598204385041983,1.557173328554624,0.996870538647057,16.08904926747977,709.7474838465487,17.82,1.165,0.209,0,12273,2309,0,1,0,0
1,0,0.0807838,0.5954965442623915,1.496741472648458,0.6054370980320986,9.010105307008864,668.8344210895077,18.01,1.127,0.088,0,13862,786,0,1,0,0
1,0,0.249991,0.5533621269458356,2.709298364968318,1.210075259198575,7.840195220244378,1628.859702914062,16.64,1.165,0.209,0,13394,471,1,0,0,0
1,0,0.37359,0.6078720184389781,1.423768109873002,0.5582993151354517,40.80320751203173,620.5221930179629,16.1,1.617,0.332,0,12086,2236,0,1,0,0
1,0,0.285169,0.5805517770086339,2.588361823549431,1.085683767346501,35.98017743655628,1521.023434747099,14.84,3.698,0.155,0,12430,2285,1,0,0,0
1,1,0.0225618,0.6253872584329812,2.243591562145471,0.8404779860519456,9.828894877652107,1227.479149934783,17.08,1.0,0.3,0,12747,1365,0,1,0,0
1,0,0.278792,0.5333600040139738,2.437574012287096,1.137469527309293,14.58987901881722,1390.065112022485,16.2,1.165,0.209,0,12932,850,1,0,0,0
1,1,0.0454208,0.3248821551152989,1.248516024397156,0.8428954476950227,15.31841222175664,509.5532876938753,17.14,0.938,0.318,0,26031,2899,0,1,0,0
1,0,0.0627749,0.6327414332678227,1.899779910582117,0.6977104470669722,4.546645824686357,956.4303813410896,17.0,1.165,0.209,0,11745,1616,0,1,0,0
1,0,0.22383,0.5443858095812014,2.373742852662802,1.081510928078372,45.96393859001227,1335.82304672484,15.45,1.165,0.209,0,11505,1285,1,0,0,0
1,0,0.376459,0.5037946046076193,1.234715170667993,0.6126723294582824,23.90199081697315,501.1279239446766,17.36,0.829,0.372,0,12767,1388,0,1,0,0
1,0,0.0818345,0.1368708207950084,1.272772361338378,1.098566963556793,4.379082407736592,524.4746849049228,19.48,1.165,0.209,0,13393,1419,1,0,0,0
1,0,0.144465,0.266196921611605,1.006801634917823,0.7387941390291678,63.46447629951305,368.9897438732709,16.94,1.165,0.209,0,11187,659,0,1,0,0
1,0,0.110901,0.5127744449940596,1.884706803046581,0.9182773181378424,13.57578012106713,945.0703196191108,17.7,0.533,0.645,0,26017,880,0,1,0,0
1,0,0.107528,0.5764203097200842,2.575357151071032,1.090868984410834,4.139721507276859,1509.57475804315,17.02,1.165,0.209,0,10807,1018,1,0,0,0
1,0,0.122911,0.4464326419493314,1.979343865919464,1.095700154530834,3.077901529027569,1017.138987024164,17.07,1.165,0.209,0,32436,1647,1,0,0,0
1,0,0.118778,0.375345025616139,1.391610062622502,0.869276148019782,36.87743145221111,599.6181463764807,15.17,2.104,0.19,0,18013,2680,0,1,0,0
1,0,0.168537,0.3374214606403816,1.73995135124983,1.152854424867906,1.991779496725371,838.3089162690331,18.25,1.165,0.209,0,27274,814,1,0,0,0
1,0,0.095124,0.5357232022544138,2.116565607634877,0.9826723025311612,25.49282997471792,1124.724173033631,15.74,1.165,0.209,0,11846,1213,0,1,0,0
1,0,0.203332,0.3890888483002607,1.721006836104945,1.051382268327996,15.02181724657535,824.6550445945493,16.36,1.316,0.318,0,15952,5433,1,0,0,0
1,0,0.117751,0.3938493140798281,1.459442159849555,0.8846418662536252,22.86509787811098,643.9894588101597,15.22,3.621,0.112,0,16953,7282,0,1,0,0
